bg,NA.2,NA.3,deltalnL,p,q,sig,sigS1,sig2,summary,delCS2,pCS2,qCS2
BG12087,18):,0,7.47303500000089,1e-04,0.000512179583453927,C,S,2,CS2,0.464427999999316,0.3352,0.29633736565479
BG12088,18):,0,4.00473799999963,0.0047,0.0115547714027206,C,S,2,CS2,0.037611000000652,0.7839,0.452962340899915
BG12090,18):,0,0.000213999999687076,0.9835,0.507006413983357,,,NA,,NA,NA,NA
BG12092,18):,0,2.14982499999996,0.0381,0.0550396060065489,,,NA,2,NA,NA,NA
BG12096,18):,0,3.78545599999961,0.0059,0.0136138382113965,C,,2,C2,1.54055599999992,0.0792,0.117529642208638
BG12098,18):,0,0.00501299999996263,0.9202,0.488912683691015,,,NA,,NA,NA,NA
BG12180,18):,0,4.94539199999963,0.0017,0.00510813771231383,C,S,2,CS2,0.0830040000000736,0.6837,0.42041939506313
BG12199,18):,0,1.20152700000017,0.1211,0.127645029376866,,S,2,S2,0.072877999999946,0.7026,0.427054603540774
BG12200,18):,0,5.83675000000039,6e-04,0.00227891140503096,C,S,2,CS2,0.169611999999688,0.5603,0.386177063041013
BG12201,18):,0,1.44661200000019,0.089,0.101810591195978,,,NA,2,NA,NA,NA
BG12202,18):,0,1.10081799999989,0.1379,0.141249985819944,,,NA,,NA,NA,NA
BG12203,18):,0,1.79217299999982,0.0583,0.0752200229471,,,NA,2,NA,NA,NA
BG12204,18):,0,4.20594700000038,0.0037,0.00962109648303453,C,S,2,CS2,2.53573800000004,0.0243,0.0579328303435275
BG12205,18):,0,1.06849199999988,0.1438,0.145538742234866,,S,2,S2,1.90706399999999,0.0508,0.0884760132419226
BG12209,18):,0,14.841496,0,0,C,S,2,CS2,0.71687699999984,0.2312,0.232684948211040
BG12211,18):,0,0.198911999999837,0.5282,0.346702813489399,,,NA,2,NA,NA,NA
BG12213,18):,0,39.4150630000004,0,0,C,S,2,CS2,0.000129000000015367,0.9872,0.517537696198933
BG12220,18):,0,1.23132900000019,0.1166,0.123558909167023,,,NA,,NA,NA,NA
BG12223,18):,0,0.580371999999898,0.2813,0.227488605514089,,,NA,2,NA,NA,NA
BG12224,18):,0,19.7401719999998,0,0,C,S,2,CS2,0.116643000001204,0.6291,0.402148628899905
BG12225,18):,0,2.85486599999967,0.0169,0.0304685390605072,C,,cs2,C2,3.88879700000052,0.0053,0.0221214563440074
BG12226,18):,0,0.299029000000246,0.4393,0.306186235190649,,,NA,,NA,NA,NA
BG12227,18):,0,0.95530900000017,0.1669,0.161196085245097,,,NA,,NA,NA,NA
BG12236,18):,0,2.97577799999999,0.0147,0.0275300073056510,C,S,2,CS2,2.67858400000023,0.0206,0.0534967626467347
BG12239,18):,0,0.829023000000234,0.1979,0.181478135008854,,,NA,,NA,NA,NA
BG12240,18):,0,8.5348380000014,0,0,C,S,cs2,CS2,8.4237720000001,0,0
BG12242,18):,0,1.12262000000010,0.134,0.138204165284065,,,NA,2,NA,NA,NA
BG12245,18):,0,0.000649999999950523,0.9712,0.502864660432336,,,NA,,NA,NA,NA
BG12247,18):,0,0.231922000000168,0.4958,0.334864137331592,,,NA,,NA,NA,NA
BG12253,18):,0,0.643376999999418,0.2566,0.216310936497315,,,NA,,NA,NA,NA
BG12263,18):,0,0.836945000000014,0.1957,0.180502426625037,,,NA,2,NA,NA,NA
BG12264,18):,0,8.91256599999997,0,0,C,S,2,CS2,0.000850000000355067,0.9671,0.517537696198933
BG12310,18):,0,38.1778880000002,0,0,C,S,2,CS2,0.0777870000001712,0.6933,0.424527564722933
BG12317,18):,0,2.46346300000005,0.0264,0.0423953304612885,C,S,cs2,CS2,3.88319899999988,0.0053,0.0221214563440074
BG12318,18):,0,0.119785999999976,0.6245,0.389492728620304,,,NA,2,NA,NA,NA
BG12319,18):,0,11.2990380000010,0,0,C,S,2,CS2,0.348774999998568,0.4036,0.328903759078421
BG12320,18):,0,0.558724999999868,0.2905,0.232037306353335,,S,2,S2,1.03981999999996,0.1493,0.181693842928391
BG12321,18):,0,6.63504600000033,3e-04,0.00125977090091773,C,S,2,CS2,0.322186000000329,0.4221,0.338210456748899
BG12323,18):,0,9.43579800000043,0,0,C,S,2,CS2,0.251895999999761,0.4778,0.358172900306814
BG12326,18):,0,8.99470099999962,0,0,C,S,2,CS2,0.281217000000197,0.4533,0.351881979041961
BG12327,18):,0,8.76426899999933,0,0,C,S,cs2,CS2,8.06769200000053,1e-04,0.00223735527126000
BG12328,18):,0,1.33027299999958,0.1029,0.112679508359864,,S,2,S2,1.75577900000098,0.0609,0.0972699373669104
BG12329,18):,0,1.37923899999987,0.0967,0.107350822250235,,,NA,,NA,NA,NA
BG12330,18):,0,0.102377000000160,0.6509,0.398965142292486,,,NA,,NA,NA,NA
BG12331,18):,0,0.5044110000008,0.3152,0.242986871391305,,,NA,2,NA,NA,NA
BG12333,18):,0,0.680736000000252,0.2433,0.209506766494196,,,NA,2,NA,NA,NA
BG12334,18):,0,0.0049010000002454,0.9211,0.488912683691015,,,NA,2,NA,NA,NA
BG12338,18):,0,14.3123589999996,0,0,C,S,2,CS2,0.294431000000259,0.4429,0.347698240824764
BG12347,18):,0,1.66422400000010,0.0681,0.0838335542197387,,,NA,,NA,NA,NA
BG12348,18):,0,11.6670460000005,0,0,C,S,2,CS2,0.293015000000196,0.444,0.347698240824764
BG12355,18):,0,0.619335000001229,0.2657,0.220575322254389,,,NA,2,NA,NA,NA
BG12360,18):,0,0.346693999999843,0.405,0.292677799919339,,,NA,,NA,NA,NA
BG12361,18):,0,2.32062200000018,0.0312,0.0471892706151376,C,S,2,CS2,1.32509800000025,0.1035,0.139907211337541
BG12366,18):,0,0.0596729999997478,0.7297,0.429732947300659,,,NA,,NA,NA,NA
BG12368,18):,0,2.96750199999997,0.0148,0.0276407191777788,C,S,2,CS2,0.260009000000082,0.4708,0.357035410793954
BG12370,18):,0,4.50560299999961,0.0027,0.00751196722399093,C,,cs2,C2,3.22047199999997,0.0112,0.0346552050527082
BG12374,18):,0,79.6664999999994,0,0,C,S,cs2,CS2,3.43654400000378,0.0088,0.0300885708893587
BG12390,18):,0,0.60983699999997,0.2694,0.222387249466281,,,NA,2,NA,NA,NA
BG12391,18):,0,2.73030599999947,0.0194,0.0338912009640521,C,S,2,CS2,0.112865000000056,0.6347,0.402382739961903
BG12396,18):,0,6.44909199999893,3e-04,0.00125977090091773,C,,2,C2,0.501958000000741,0.3164,0.28579781682443
BG12398,18):,0,0.92528399999992,0.1737,0.166102664232886,,,NA,,NA,NA,NA
BG12399,18):,0,2.36543600000005,0.0296,0.0456892253075613,C,S,2,CS2,0.717889999999898,0.2308,0.232684948211040
BG12400,18):,0,2.93597599999976,0.0154,0.0283694457015025,C,S,2,CS2,0.0504229999996824,0.7508,0.442950961249618
BG12402,18):,0,1.93689300000005,0.049,0.0658603885840954,,,NA,2,NA,NA,NA
BG12403,18):,0,1.96255700000006,0.0476,0.0650126617930851,,,NA,2,NA,NA,NA
BG12409,18):,0,0.000216000000364147,0.9834,0.507006413983357,,,NA,2,NA,NA,NA
BG12413,18):,0,0.0610569999998916,0.7268,0.428398256369394,,,NA,,NA,NA,NA
BG12428,18):,0,8.208306,1e-04,0.000512179583453927,C,S,2,CS2,0.0704340000002048,0.7074,0.427758140240359
BG12434,18):,0,5.68554800000038,7e-04,0.00257203225604037,C,S,2,CS2,0.848035999999865,0.1928,0.206369388591935
BG12447,18):,0,0.598023000000012,0.2741,0.224513238327680,,,NA,2,NA,NA,NA
BG12448,18):,0,8.13936400000057,1e-04,0.000512179583453927,C,S,cs2,CS2,2.91731799999980,0.0157,0.0452122981053631
BG12452,18):,0,13.6186950000001,0,0,C,S,2,CS2,0.370875000000524,0.3891,0.322427754091581
BG12456,18):,0,1.03507000000002,0.1502,0.149995233284947,,,NA,,NA,NA,NA
BG12459,18):,0,9.76323599999887,0,0,C,S,2,CS2,-3.15677999999934,1,0.517537696198933
BG12460,18):,0,0.810041000000183,0.2031,0.185146706997771,,,NA,,NA,NA,NA
BG12473,18):,0,3.72792899999968,0.0063,0.0143410283367100,C,S,2,CS2,0.145355999999992,0.5898,0.393456371716949
BG12479,18):,0,0.526112999999896,0.305,0.238385549478094,,,NA,,NA,NA,NA
BG12488,18):,0,5.24057900000025,0.0012,0.00393831291354864,C,S,2,CS2,0.177008000000569,0.5518,0.384445077412081
BG12495,18):,0,3.23779299999978,0.0109,0.0220635923554943,C,S,2,CS2,1.98953700000038,0.0461,0.0859763566503058
BG12496,18):,0,8.854691,0,0,C,S,2,CS2,0.92306600000029,0.1742,0.198694695972369
BG12504,18):,0,6.71811900000012,2e-04,0.000883760849881286,C,S,2,CS2,0.985828999999285,0.1603,0.188470116822148
BG12505,18):,0,1.25553899999795,0.113,0.121650806796159,,S,2,S2,2.63242700000046,0.0218,0.0551362159891378
BG12506,18):,0,1.77870900000016,0.0593,0.0757870870972393,,,NA,2,NA,NA,NA
BG12525,18):,0,3.46306800000002,0.0085,0.0183599198925018,C,S,2,CS2,0.757720000000518,0.2183,0.223570088884111
BG12558,18):,0,0.502618000000439,0.316,0.243326136503761,,,NA,2,NA,NA,NA
BG12559,18):,0,5.79485400000067,7e-04,0.00257203225604037,C,S,2,CS2,0.200731999999334,0.5263,0.377255479608748
BG12560,18):,0,2.38507700000082,0.029,0.0450718033439456,C,S,2,CS2,0.480034999999589,0.3272,0.291745653720265
BG12561,18):,0,6.72074500000053,2e-04,0.000883760849881286,C,S,2,CS2,0.0372360000001208,0.7849,0.452962340899915
BG12562,18):,0,1.94756400000006,0.0484,0.0653136311930229,,S,2,S2,0.330508000000009,0.4162,0.334404266040867
BG12568,18):,0,0.644420999999966,0.2563,0.216310936497315,,,NA,,NA,NA,NA
BG12569,18):,0,0.135292999999365,0.6029,0.379875911967355,,,NA,,NA,NA,NA
BG12570,18):,0,0.367752999999539,0.3911,0.286162050126901,,,NA,,NA,NA,NA
BG12571,18):,0,0.010548999999628,0.8845,0.481284384824395,,,NA,,NA,NA,NA
BG12572,18):,0,0.319036000000779,0.4244,0.301148696529458,,,NA,,NA,NA,NA
BG12574,18):,0,0.0913009999999304,0.6691,0.406435897809083,,,NA,,NA,NA,NA
BG12575,18):,0,1.77856800000063,0.0593,0.0757870870972393,,,NA,,NA,NA,NA
BG12576,18):,0,0.402899000000616,0.3694,0.275654373431349,,,NA,2,NA,NA,NA
BG12577,18):,0,0.00639099999989412,0.91,0.487504053601313,,,NA,,NA,NA,NA
BG12579,18):,0,3.11792299999979,0.0125,0.0244247489219358,C,S,2,CS2,0.747768000000178,0.2214,0.225949331289142
BG12582,18):,0,1.31033600000046,0.1055,0.115227994817114,,S,2,S2,1.86628199999996,0.0534,0.0907076916754904
BG12583,18):,0,2.95371000000159,0.0151,0.0279692149517909,C,S,cs2,CS2,13.7211300000017,0,0
BG12584,18):,0,1.52752099999998,0.0805,0.094815683863788,,,NA,2,NA,NA,NA
BG12587,18):,0,2.65125999999964,0.0213,0.0360913312490993,C,,2,C2,0.000890000000254076,0.9663,0.517537696198933
BG12588,18):,0,8.36133000000063,0,0,C,S,2,CS2,0.000624999999672582,0.9718,0.517537696198933
BG12590,18):,0,0.606202999999823,0.2709,0.223080722153621,,,NA,,NA,NA,NA
BG12591,18):,0,1.87405999999919,0.0529,0.069852492096525,,S,2,S2,1.75175299999955,0.0612,0.0972699373669104
BG12592,18):,0,0.765659000000596,0.2159,0.193844668166491,,,NA,2,NA,NA,NA
BG12593,18):,0,0.53564600000027,0.3007,0.236942154991686,,,NA,,NA,NA,NA
BG12597,18):,0,1.24806300000000,0.1141,0.122445065751052,,,NA,2,NA,NA,NA
BG12598,18):,0,0.329240999999911,0.4171,0.298403955154916,,,NA,,NA,NA,NA
BG12599,18):,0,1.39846100000068,0.0944,0.105840254618618,,,NA,2,NA,NA,NA
BG12600,18):,0,8.71112900000026,0,0,C,S,2,CS2,2.36233299999913,0.0297,0.0654426416843551
BG12601,18):,0,5.64777400000003,8e-04,0.00284664021119656,C,S,2,CS2,1.35530699999981,0.0997,0.136784724862268
BG12603,18):,0,1.76033999999981,0.0606,0.0765799425040122,,,NA,2,NA,NA,NA
BG12606,18):,0,2.48255100000006,0.0259,0.0420922971132761,C,S,2,CS2,0.158105000000432,0.5739,0.391836536908205
BG12607,18):,0,0.0551150000001144,0.7399,0.433450264625866,,,NA,,NA,NA,NA
BG12611,18):,0,0.592186999999285,0.2765,0.225494938925228,,,NA,2,NA,NA,NA
BG12616,18):,0,1.09227099999953,0.1394,0.142251506028968,,,NA,2,NA,NA,NA
BG12617,18):,0,7.9081839999999,1e-04,0.000512179583453927,C,S,2,CS2,0.425307999999859,0.3564,0.310362707868319
BG12619,18):,0,3.77730200000019,0.006,0.0137507196642546,C,,2,C2,0.855717999999797,0.1908,0.206369388591935
BG12620,18):,0,0.216621000000032,0.5104,0.340305450099849,,,NA,2,NA,NA,NA
BG12621,18):,0,8.75027599999976,0,0,C,S,2,CS2,0.263345000000299,0.468,0.356336897129473
BG12622,18):,0,0.073851999999988,0.7007,0.418773939807339,,,NA,2,NA,NA,NA
BG12623,18):,0,2.81056600000011,0.0177,0.0317415485087999,C,,cs2,C2,4.13281600000028,0.004,0.0181785115789875
BG12628,18):,0,5.36741900000015,0.0011,0.00369992415510001,C,S,2,CS2,0.0278459999999541,0.8134,0.464798469731975
BG12630,18):,0,6.40851700000076,3e-04,0.00125977090091773,C,S,2,CS2,0.0118429999993168,0.8777,0.486754751186238
BG12641,18):,0,2.80004299999928,0.018,0.0321092002714124,C,,2,C2,1.28154200000063,0.1094,0.145961773705779
BG12644,18):,0,3.35827300000028,0.0096,0.0203458924185836,C,S,2,CS2,1.15177099999983,0.1291,0.165201210489746
BG12660,18):,0,0.740297999996983,0.2237,0.197785678203432,,S,2,S2,2.00956799999767,0.045,0.0855459368422943
BG12661,18):,0,0.0121970000000147,0.8759,0.478332704551235,,,NA,,NA,NA,NA
BG12662,18):,0,0.0551989999994476,0.7397,0.433450264625866,,,NA,2,NA,NA,NA
BG12665,18):,0,0.146463999999469,0.5884,0.373174236691992,,,NA,2,NA,NA,NA
BG12669,18):,0,1.66609399999925,0.0679,0.0837694009230083,,S,2,S2,1.85686499999974,0.054,0.0907076916754904
BG12672,18):,0,3.18404399999963,0.0116,0.022998515489286,C,,cs2,C2,3.67434599999979,0.0067,0.025308265471006
BG12673,18):,0,4.29937599999994,0.0034,0.00897914832242665,C,,cs2,C2,3.88914099999965,0.0053,0.0221214563440074
BG12675,18):,0,1.74045799999976,0.0621,0.077893107263238,,,NA,,NA,NA,NA
BG12676,18):,0,0.25333800000044,0.4766,0.324816856961559,,,NA,,NA,NA,NA
BG12680,18):,0,0.204472000000351,0.5225,0.344766316212883,,,NA,,NA,NA,NA
BG12681,18):,0,0.669183999999859,0.2473,0.211007654368724,,,NA,,NA,NA,NA
BG12686,18):,0,4.13047600000027,0.0041,0.0103817075118077,C,,2,C2,0.77419000000009,0.2134,0.221236353684699
BG12687,18):,0,0.0046039999997447,0.9236,0.488912683691015,,,NA,,NA,NA,NA
BG12696,18):,0,1.55976400000009,0.0774,0.091922756819889,,,NA,,NA,NA,NA
BG12697,18):,0,0.597700000000259,0.2742,0.224513238327680,,S,cs2,S2,3.41136399999959,0.009,0.0300885708893587
BG12702,18):,0,3.50293999999985,0.0081,0.0177224081109689,C,S,2,CS2,1.82290400000011,0.0562,0.0918321214147505
BG12703,18):,0,15.4162539999998,0,0,C,S,cs2,CS2,5.75075599999946,7e-04,0.00727140463159501
BG12704,18):,0,1.10063700000046,0.1379,0.141249985819944,,S,2,S2,0.619450999999572,0.2657,0.254403485729094
BG12733,18):,0,0.0180139999993116,0.8495,0.470374655290931,,,NA,,NA,NA,NA
BG12755,18):,0,6.01690899999994,5e-04,0.00194275014413558,C,S,2,CS2,0.308027000000038,0.4325,0.343241999557907
BG12763,18):,0,0.082777999999962,0.6841,0.412214180048037,,,NA,2,NA,NA,NA
BG12765,18):,0,0.235593000000335,0.4924,0.333233573071453,,,NA,,NA,NA,NA
BG12779,18):,0,0.209791000000223,0.5171,0.343417920075947,,,NA,2,NA,NA,NA
BG12807,18):,0,1.06124799999998,0.1451,0.146197883722947,,,NA,2,NA,NA,NA
BG12811,18):,0,0.644154000000526,0.2564,0.216310936497315,,,NA,,NA,NA,NA
BG12814,18):,0,0.554005999999845,0.2925,0.232650043731248,,,NA,,NA,NA,NA
BG12816,18):,0,0.993641000000025,0.1586,0.155625283244189,,,NA,2,NA,NA,NA
BG12824,18):,0,0.518313999999918,0.3086,0.240244641069224,,,NA,,NA,NA,NA
BG12826,18):,0,2.36243500000000,0.0297,0.0457391535073525,C,S,cs2,CS2,7.43943600000057,1e-04,0.00223735527126000
BG12829,18):,0,2.99594800000159,0.0144,0.0272703347963368,C,,cs2,C2,5.40477199999987,0.001,0.00855459368422943
BG12833,18):,0,1.55850999999984,0.0775,0.091922756819889,,S,cs2,S2,3.19183100000009,0.0115,0.0348421471930594
BG12834,18):,0,0.0557230000013078,0.7385,0.433405296477914,,,NA,,NA,NA,NA
BG12835,18):,0,2.11953700000049,0.0395,0.0566986061173837,,S,2,S2,0.00128199999926437,0.9596,0.517537696198933
BG12836,18):,0,9.29598400000032,0,0,C,S,cs2,CS2,2.81098699999984,0.0177,0.048657249684318
BG12838,18):,0,0.330813999999918,0.416,0.298403955154916,,,NA,,NA,NA,NA
BG12839,18):,0,0.466922000000523,0.3339,0.253794766806947,,,NA,,NA,NA,NA
BG12840,18):,0,0.0583219999998619,0.7327,0.430984422149302,,,NA,,NA,NA,NA
BG12842,18):,0,11.1002209999970,0,0,C,S,cs2,CS2,5.06478800000332,0.0015,0.0106410799486756
BG12843,18):,0,6.22999299999992,4e-04,0.00161934622792619,C,S,cs2,CS2,3.29583199999979,0.0102,0.0329210847056829
BG12862,18):,0,1.29999998534913e-05,0.9959,0.509307968421733,,,NA,2,NA,NA,NA
BG12870,18):,0,2.1670180000001,0.0374,0.0542602611071963,,,NA,2,NA,NA,NA
BG12877,18):,0,26.4094260000002,0,0,C,S,2,CS2,0.103425000000243,0.6492,0.410486598854912
BG12878,18):,0,5.17918699999973,0.0013,0.00416540362657317,C,S,2,CS2,0.000719000000117376,0.9698,0.517537696198933
BG12881,18):,0,0.312762999999904,0.429,0.302023205585131,,,NA,2,NA,NA,NA
BG12882,18):,0,1.44349099999999,0.0893,0.101810591195978,,,NA,2,NA,NA,NA
BG12883,18):,0,0.181852999999819,0.5465,0.355265488376917,,,NA,,NA,NA,NA
BG12885,18):,0,2.13452400000006,0.0388,0.0559313209939793,,,NA,2,NA,NA,NA
BG12890,18):,0,2.98642600000039,0.0145,0.0273067332236996,C,,2,C2,0.582537999999658,0.2804,0.263935515689222
BG12891,18):,0,1.37122999999974,0.0977,0.108105937480446,,,NA,,NA,NA,NA
BG12892,18):,0,0.00221199999987221,0.947,0.494867518027714,,,NA,2,NA,NA,NA
BG12896,18):,0,2.77647900000011,0.0184,0.0325649678610706,C,S,2,CS2,0.847242999999708,0.193,0.206369388591935
BG12909,18):,0,7.01862100000017,2e-04,0.000883760849881286,C,S,2,CS2,0.258777999999893,0.4719,0.357035410793954
BG12915,18):,0,1.77543299999979,0.0595,0.0758992160084366,,S,2,S2,1.61556000000019,0.0723,0.108958042458926
BG12918,18):,0,0.200802000000294,0.5263,0.34592280554792,,,NA,2,NA,NA,NA
BG12921,18):,0,6.80674699999963,2e-04,0.000883760849881286,C,S,cs2,CS2,4.22622000000047,0.0036,0.0171652830647489
BG12922,18):,0,2.46916299999975,0.0263,0.0423953304612885,C,S,2,CS2,0.292018000000098,0.4447,0.347698240824764
BG12923,18):,0,0.0367690000002767,0.7863,0.449365498343336,,,NA,2,NA,NA,NA
BG12924,18):,0,0.258763999999246,0.4719,0.322263393909211,,,NA,,NA,NA,NA
BG12926,18):,0,15.2036990000001,0,0,C,S,2,CS2,0.0412819999996827,0.7739,0.450245374788363
BG12927,18):,0,0.560858000000053,0.2895,0.231900836517872,,,NA,,NA,NA,NA
BG12929,18):,0,3.61871000000019,0.0071,0.0158420694921789,C,,2,C2,0.844494999999824,0.1937,0.206369388591935
BG12930,18):,0,3.37950400000045,0.0093,0.0197720646744667,C,S,2,CS2,0.795481000001018,0.2072,0.216782020095897
BG12931,18):,0,1.52149000000009,0.0811,0.0953562587267996,,,NA,2,NA,NA,NA
BG12937,18):,0,3.10135300000002,0.0128,0.0247251035486787,C,,2,C2,0.000334000000293599,0.9794,0.517537696198933
BG12941,18):,0,5.48394800000096,9e-04,0.00313643992341889,C,,cs2,C2,4.85171599999921,0.0018,0.0118986621244282
BG12946,18):,0,5.8288109999994,6e-04,0.00227891140503096,C,S,2,CS2,1.29174800000055,0.108,0.144757917089818
BG12948,18):,0,3.80322700000033,0.0058,0.0134750752265404,C,S,2,CS2,0.113478999999643,0.6338,0.402382739961903
BG12963,18):,0,2.66107600000032,0.0211,0.0359325585852866,C,S,2,CS2,0.0110839999997552,0.8816,0.487488237506781
BG12982,18):,0,5.26253200000065,0.0012,0.00393831291354864,C,,2,C2,-1.02604000000065,1,0.517537696198933
BG12988,18):,0,0.0407230000000709,0.7753,0.445716443017360,,,NA,,NA,NA,NA
BG12989,18):,0,0.628843000000415,0.2621,0.219453440509025,,,NA,2,NA,NA,NA
BG12994,18):,0,-1.20707800000037,1,0.509477807203605,,,NA,,NA,NA,NA
BG12999,18):,0,3.82810299999983,0.0057,0.0134273142366110,C,S,2,CS2,2.28423599999951,0.0326,0.0706971603597413
BG13000,18):,0,0.0265589999999065,0.8177,0.459159637803293,,,NA,,NA,NA,NA
BG13005,18):,0,15.6557290000001,0,0,C,S,2,CS2,0.178447000000233,0.5502,0.384445077412081
BG13006,18):,0,0.00358899999991991,0.9325,0.490445007848757,,,NA,2,NA,NA,NA
BG13007,18):,0,4.02333099999987,0.0046,0.0113917744715467,C,S,2,CS2,2.57283099999995,0.0233,0.0569491522407273
BG13021,18):,0,0.0327870000000985,0.7979,0.450962579951756,,,NA,,NA,NA,NA
BG13032,18):,0,2.86605000000054,0.0167,0.0302694014414433,C,S,cs2,CS2,3.57828999999947,0.0075,0.0272677673684813
BG13033,18):,0,6.42311099999984,3e-04,0.00125977090091773,C,S,2,CS2,0.0233259999999973,0.829,0.468193742880953
BG13034,18):,0,12.4869820000004,0,0,C,S,2,CS2,0.251968999999917,0.4778,0.358172900306814
BG13036,18):,0,6.82808499999919,2e-04,0.000883760849881286,C,S,2,CS2,1.91406300000017,0.0504,0.0884760132419226
BG13040,18):,0,3.79789900000105,0.0059,0.0136138382113965,C,,2,C2,1.67400499999894,0.0673,0.105239899291687
BG13041,18):,0,1.47071399999913,0.0863,0.099395995619655,,,NA,,NA,NA,NA
BG13045,18):,0,0.00611800000024232,0.9119,0.487916489432704,,,NA,,NA,NA,NA
BG13046,18):,0,0.0109080000001995,0.8826,0.481214197153625,,,NA,,NA,NA,NA
BG13054,18):,0,0.107038000000102,0.6436,0.395566535893137,,,NA,2,NA,NA,NA
BG13055,18):,0,0.680553000000145,0.2433,0.209506766494196,,S,2,S2,1.35584399999971,0.0996,0.136784724862268
BG13066,18):,0,7.3387789999997,1e-04,0.000512179583453927,C,S,2,CS2,2.23436699999911,0.0345,0.0716752742257223
BG13067,18):,0,16.5631500000000,0,0,C,S,2,CS2,0.242530999999872,0.4861,0.359483518090601
BG13098,18):,0,1.03371900000002,0.1505,0.150073150514686,,,NA,2,NA,NA,NA
BG13099,18):,0,0.124065999999857,0.6184,0.387116710942999,,,NA,,NA,NA,NA
BG13115,18):,0,0.625129000000015,0.2635,0.219454776798288,,,NA,2,NA,NA,NA
BG13116,18):,0,0.10541000000012,0.6461,0.396566429421866,,,NA,,NA,NA,NA
BG13117,18):,0,0.0842659999998432,0.6814,0.411074145752453,,,NA,2,NA,NA,NA
BG13124,18):,0,6.21940000000086,4e-04,0.00161934622792619,C,S,2,CS2,0.237338999999338,0.4908,0.359650633113349
BG13127,18):,0,1.96485399999983,0.0474,0.0650021342343718,,S,2,S2,0.240216000000146,0.4882,0.359483518090601
BG13128,18):,0,1.08825799999977,0.1401,0.142648184830274,,,NA,,NA,NA,NA
BG13129,18):,0,1.69235099999969,0.0658,0.0819260955809839,,,NA,2,NA,NA,NA
BG13130,18):,0,22.0423830000000,0,0,C,S,2,CS2,1.68784200000027,0.0662,0.10407934845656
BG13133,18):,0,0.611021999999821,0.269,0.222328516494890,,S,2,S2,0.176443000000063,0.5525,0.384445077412081
BG13134,18):,0,0.144476000000395,0.5909,0.374057985897998,,,NA,2,NA,NA,NA
BG13135,18):,0,18.0867400000006,0,0,C,S,2,CS2,0.188363999999638,0.5394,0.381078079624756
BG13136,18):,0,7.15986299999895,2e-04,0.000883760849881286,C,S,2,CS2,0.135861000000659,0.6022,0.397173684276328
BG13137,18):,0,0.645026999999573,0.256,0.216310936497315,,,NA,,NA,NA,NA
BG13138,18):,0,1.87834799999996,0.0526,0.0695922756132545,,S,2,S2,1.47860999999989,0.0855,0.123722407164452
BG13139,18):,0,2.33705699999973,0.0306,0.046699678859754,C,S,cs2,CS2,5.6545729999998,8e-04,0.00802361890382898
BG13140,18):,0,0.760478000000148,0.2175,0.193993084973117,,,NA,2,NA,NA,NA
BG13141,18):,0,1.28271599999971,0.1092,0.118693912986146,,,NA,,NA,NA,NA
BG13142,18):,0,0.792547000000013,0.208,0.189265176895168,,,NA,,NA,NA,NA
BG13143,18):,0,2.00936299999967,0.045,0.0627287984683778,,,NA,2,NA,NA,NA
BG13144,18):,0,1.2756159999999,0.1102,0.119588588968767,,,NA,2,NA,NA,NA
BG13145,18):,0,0.577895000000353,0.2823,0.228024553476628,,,NA,2,NA,NA,NA
BG13146,18):,0,4.24847899999986,0.0036,0.00939720996360255,C,S,2,CS2,0.0006969999994908,0.9702,0.517537696198933
BG13147,18):,0,3.44156900000053,0.0087,0.0186726042424917,C,S,2,CS2,2.54318599999988,0.0241,0.0579328303435275
BG13148,18):,0,2.92481799999996,0.0156,0.0286597879958784,C,,2,C2,0.393426999999974,0.3751,0.317251804388897
BG13149,18):,0,0.207150000000183,0.5198,0.344534167326219,,,NA,,NA,NA,NA
BG13150,18):,0,0.242896000000655,0.4858,0.330088674339026,,,NA,2,NA,NA,NA
BG13151,18):,0,8.1936139999998,1e-04,0.000512179583453927,C,S,2,CS2,0.136287000000266,0.6016,0.397173684276328
BG13152,18):,0,0.878094000000146,0.1851,0.173326678648843,,,NA,,NA,NA,NA
BG13154,18):,0,-2.47680099999980,1,0.509477807203605,,,NA,,NA,NA,NA
BG13156,18):,0,0.143047999999908,0.5927,0.374846461767398,,,NA,,NA,NA,NA
BG13157,18):,0,-0.399569999999585,1,0.509477807203605,,S,cs2,S2,3.29510699999992,0.0103,0.0329210847056829
BG13159,18):,0,0.497037000000091,0.3187,0.244847449870150,,,NA,,NA,NA,NA
BG13160,18):,0,0.630463999999847,0.2615,0.219347578928817,,,NA,,NA,NA,NA
BG13161,18):,0,3.86747300000025,0.0054,0.0128549861649986,C,S,2,CS2,0.155771000000641,0.5767,0.392451978948236
BG13162,18):,0,0.161997000000156,0.5692,0.364415773627469,,,NA,,NA,NA,NA
BG13163,18):,0,0.00585299999966082,0.9138,0.487916489432704,,,NA,2,NA,NA,NA
BG13164,18):,0,0.618774999999914,0.2659,0.220575322254389,,S,2,S2,1.00271400000020,0.1567,0.187453843482262
BG13184,18):,0,5.35987600000044,0.0011,0.00369992415510001,C,S,2,CS2,0.135908999999629,0.6021,0.397173684276328
BG13221,18):,0,1.68386199999986,0.0665,0.0824938052029095,,,NA,2,NA,NA,NA
BG13228,18):,0,5.91846200000055,6e-04,0.00227891140503096,C,,2,C2,0.227941000000101,0.4996,0.365104899893957
